id,status_group
53418,non functional
20754,functional
23821,functional
46590,non functional
50365,functional
1987,functional
56739,functional
44386,functional
17503,functional
16188,functional needs repair
26272,functional
52638,non functional
23126,non functional
46988,functional
69461,functional
39938,functional
53266,non functional
34106,functional
53802,non functional
66244,functional
71055,non functional
25970,functional needs repair
1289,functional
3085,functional
16499,functional
31130,non functional
34741,functional
33056,functional needs repair
34479,non functional
58934,non functional
73405,non functional
54396,functional
44310,non functional
14836,non functional
3447,non functional
54603,functional
10252,functional
43390,non functional
36051,functional
59774,non functional
73082,functional
73478,non functional
61175,functional
56835,functional
19657,functional
43972,functional
3100,functional
60565,functional needs repair
22857,non functional
73783,functional
993,functional
43831,non functional
51574,non functional
66889,functional
69902,non functional
16206,functional
9276,non functional
16965,non functional
72880,functional
68673,functional
17750,non functional
7995,functional
28338,functional
52076,functional
71049,non functional
73268,functional needs repair
25896,functional needs repair
12611,functional
24932,functional
1161,functional
2762,functional
65466,functional
72925,non functional
64224,non functional
32818,functional
55755,functional
20828,functional
47567,functional
73880,non functional
8372,functional needs repair
27762,non functional
20782,functional
22356,functional
37025,non functional
31614,functional
6606,non functional
15753,functional
19303,functional
16659,functional
43720,non functional
19061,non functional
38587,functional
22247,non functional
64347,functional
41641,functional
20491,non functional
16025,non functional
19736,functional
7198,functional
59919,non functional
8460,non functional
33359,functional
33113,non functional
51515,functional
44996,non functional
73729,non functional
41735,functional
18872,non functional
28530,functional
43838,non functional
10231,functional
33979,non functional
28576,non functional
33768,non functional
59451,non functional
42475,functional
12081,functional
57242,non functional
66377,functional
826,functional
54666,non functional
18249,functional needs repair
41859,non functional
22093,functional
62804,functional
49167,non functional
41560,functional
25458,non functional
26056,non functional
63439,non functional
2834,non functional
54890,non functional
26277,non functional
28026,non functional
24794,functional
32564,non functional
57028,functional
35604,functional
65180,functional
30494,functional needs repair
60511,functional
69477,non functional
72354,non functional
4904,non functional
11090,functional
23217,functional
8946,functional
61510,non functional
6223,non functional
19441,functional
11562,functional
24114,non functional
37641,non functional
58529,non functional
46556,non functional
41763,functional
56106,functional
11247,functional needs repair
57172,functional
65218,functional
23612,non functional
17223,functional
1391,functional
67431,functional
60180,functional
8875,functional
72312,functional
22693,non functional
54682,non functional
11132,functional
66796,functional
47116,functional
5731,non functional
19692,non functional
21842,functional
36323,non functional
4599,non functional
35749,functional
47070,functional
14952,non functional
66913,non functional
23981,functional
8021,functional needs repair
27699,functional
31597,non functional
59988,non functional
63826,functional
48575,functional
56718,functional needs repair
23413,non functional
61894,non functional
38548,non functional
64552,functional
58519,non functional
65980,non functional
3285,functional
42595,functional
53590,non functional
1362,functional
48098,functional
52867,non functional
11663,functional
31790,functional
49244,functional
8477,non functional
6352,functional
64609,functional
38047,functional
21238,functional
7336,non functional
56608,non functional
27988,functional
26842,non functional
28910,non functional
40213,functional
69738,functional
20481,non functional
29279,functional
72617,functional
19206,functional
26161,non functional
2107,functional needs repair
37794,non functional
22329,non functional
62711,functional
69895,functional
54323,functional
3093,non functional
