id,installer,longitude,latitude,num_private,basin,region_code,district_code,population,public_meeting,scheme_management,permit,construction_year,management,payment,quantity,water_quality_by_region,water_quality_by_extraction_type,water_quality_by_waterpoint_type,water_quality_by_source,water_quality_by_gps_height
15014,DANID,36.11105231,-7.55703614,0,Rufiji,11,7,50,True,VWC,True,1984,vwc,pay annually,enough,0,0,0,0,0
69771,other,38.07183329,-4.46508941,0,Pangani,3,3,154,True,Water authority,True,2013,vwc,pay monthly,enough,0,0,0,0,0
6164,Central government,33.91211216,-9.51268218,0,Lake Nyasa,12,3,0,True,VWC,True,0,vwc,pay monthly,enough,0,0,0,0,0
58916,other,33.01050977,-2.48522658,0,Lake Victoria,19,8,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
14588,TCRS,34.42629031,-4.65694715,0,Internal,13,1,432,True,VWC,True,1994,vwc,pay when scheme fails,insufficient,0,0,0,0,0
47486,other,33.86853643,-1.7226741,0,Lake Victoria,20,3,250,False,VWC,True,1997,vwc,never pay,enough,14,1,1,1,1249
64724,TWESA,30.60349149,-3.75690277,0,Lake Tanganyika,16,1,130,True,VWC,False,2003,vwc,other,insufficient,0,0,0,0,0
21289,WEDECO,34.08370843,-3.44745523,0,Internal,17,6,0,True,WUG,True,0,wug,never pay,enough,0,0,0,0,0
27117,other,36.89313274,-3.71510401,0,Pangani,21,4,200,True,missing,True,2009,wug,unknown,enough,18,1,1,1,918
43368,DWE,38.35978368,-4.8000584,0,Pangani,4,1,1,True,VWC,True,2007,vwc,never pay,enough,0,0,0,0,0
59001,DWE,34.11120939,-3.10988975,0,Lake Victoria,17,2,0,True,WUG,False,0,wug,other,enough,0,0,0,0,0
49397,TWESA,30.55221468,-2.8000202,0,Lake Victoria,18,30,0,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
42549,DWE,31.48502441,-2.73561815,0,Lake Tanganyika,18,4,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
51357,DWE,0.0,-2e-08,0,Lake Victoria,19,2,0,True,missing,True,0,vwc,never pay,insufficient,7,2,2,1,0
17498,DWE,0.0,-2e-08,0,Lake Victoria,17,1,0,False,WUG,False,0,wug,never pay,enough,0,0,0,0,0
68295,Government,33.04965102,-2.55785815,0,Lake Victoria,19,2,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
68371,TWESA,30.68230954,-3.64970407,0,Lake Tanganyika,16,1,240,True,VWC,False,2004,vwc,unknown,seasonal,0,0,0,0,0
27610,other,37.680268299999994,-3.70020713,0,Pangani,3,2,76,True,VWC,False,1972,vwc,never pay,insufficient,0,0,0,0,0
63205,HESAWA,31.54595956,-1.51062807,0,Lake Victoria,18,2,0,True,VWC,True,0,vwc,pay monthly,enough,0,0,0,0,0
54277,other,0.0,-2e-08,0,Lake Victoria,19,6,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
54652,other,35.24376676,-9.07503857,0,Rufiji,11,4,37,True,VWC,True,1986,vwc,pay annually,enough,0,0,0,0,0
296,other,37.66128995,-3.13031906,0,Pangani,3,1,1,True,Company,True,2008,company,pay monthly,insufficient,0,0,0,0,0
17442,DWE,36.89647029,-7.86452225,0,Rufiji,5,3,300,True,missing,True,1979,vwc,never pay,insufficient,0,0,0,0,0
46573,Hesawa,34.35818381,-1.92045974,0,Lake Victoria,20,2,700,False,missing,missing,1998,unknown,never pay,enough,0,0,0,0,0
63442,Government,37.83144513,-4.36927633,0,Pangani,3,3,86,True,Water authority,True,1975,vwc,never pay,insufficient,0,0,0,0,0
39225,Central government,33.99543648,-9.49471993,0,Lake Nyasa,12,3,0,True,VWC,True,0,vwc,pay monthly,dry,0,0,0,0,0
50166,other,33.25608124,-4.13951395,0,Internal,14,1,0,False,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
50165,other,35.62232321,-5.83121791,0,Internal,1,6,0,True,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
29529,DWE,0.0,-2e-08,0,Lake Victoria,17,1,0,True,WUG,False,0,wug,never pay,enough,0,0,0,0,0
33572,other,37.65669885,-3.61850696,0,Pangani,3,2,100,True,VWC,False,1972,vwc,never pay,insufficient,0,0,0,0,0
69537,DWE,35.34934002,-10.86047633,0,Ruvuma / Southern Coast,10,2,0,True,VWC,True,1987,vwc,pay monthly,enough,0,0,0,0,0
31930,other,31.68178501,-4.93630536,0,Lake Tanganyika,14,4,0,missing,VWC,True,0,vwc,unknown,enough,15,7,1,1,0
47030,DANID,36.01219618,-7.2936481,0,Rufiji,11,1,1,True,VWC,True,1990,vwc,pay annually,seasonal,0,0,0,0,0
72020,other,34.06388943,-2.98478128,0,Lake Victoria,17,1,830,True,Parastatal,False,2006,parastatal,never pay,seasonal,0,0,0,0,0
43177,RWE,32.89805416,-2.00238489,0,Lake Victoria,19,1,800,True,VWC,True,1974,vwc,never pay,insufficient,0,0,0,0,0
16149,DWE,37.48998689,-3.26746202,0,Pangani,3,4,1,False,VWC,True,1972,vwc,never pay,enough,0,0,0,0,0
70317,DWE,31.45015122,-2.76862849,0,Lake Tanganyika,18,4,0,True,VWC,True,0,vwc,never pay,seasonal,0,0,0,0,0
11442,DWE,30.90120535,-5.0987981,0,Lake Tanganyika,16,3,1600,True,Parastatal,True,2005,parastatal,unknown,enough,0,0,0,0,0
14000,other,39.50586320000001,-10.87834286,0,Ruvuma / Southern Coast,9,4,1,True,Water Board,True,1982,vwc,never pay,insufficient,0,0,0,0,0
21362,other,39.00503263,-6.49062378,0,Wami / Ruvu,6,1,50,True,Company,True,2011,private operator,pay per bucket,enough,0,0,0,0,0
13002,other,34.74323634,-4.30631897,0,Internal,13,1,125,True,WUG,True,2006,wug,pay per bucket,enough,0,0,0,0,0
2604,other,37.02526577,-3.21416078,0,Pangani,3,7,1,True,Water Board,True,2003,water board,pay monthly,enough,0,0,0,0,0
61471,DWE,0.0,-2e-08,0,Lake Victoria,19,6,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
67521,DWE,37.59695746,-6.89669072,0,Wami / Ruvu,5,5,80,True,VWC,True,1970,vwc,never pay,insufficient,0,0,0,0,0
23456,DWE,38.71435472,-5.13612669,0,Pangani,4,3,500,True,VWC,False,1983,vwc,never pay,seasonal,0,0,0,0,0
6249,other,38.81060238,-10.91288737,0,Ruvuma / Southern Coast,90,63,22,True,VWC,True,1978,vwc,never pay,dry,17,6,1,2,303
64284,DANIDA,37.82646653,-10.59629595,0,Ruvuma / Southern Coast,10,1,1,False,VWC,False,1999,vwc,never pay,insufficient,0,0,0,0,0
60377,other,34.49179609,-9.69490132,0,Lake Nyasa,11,5,110,True,VWC,False,2004,vwc,pay when scheme fails,dry,0,0,0,0,0
16516,DWE,32.08682735,-8.47843492,0,Lake Rukwa,15,2,400,True,VWC,False,2003,vwc,never pay,enough,0,0,0,0,0
10894,TCRS,37.97287274,-4.47095263,0,Pangani,3,3,400,True,Water authority,missing,1999,vwc,never pay,enough,0,0,0,0,0
28382,DWE,36.64972179,-3.26141531,0,Pangani,2,2,150,True,VWC,True,1980,vwc,pay when scheme fails,enough,0,0,0,0,0
11149,DWE,30.381982899999997,-4.36552161,0,Lake Tanganyika,16,2,250,True,Water authority,True,2009,vwc,pay monthly,insufficient,0,0,0,0,0
60479,Central government,33.95408320000001,-9.49687675,0,Lake Nyasa,12,3,0,True,VWC,True,0,vwc,pay monthly,enough,0,0,0,0,0
68164,DWE,32.87580874,-2.6414812000000003,0,Lake Victoria,19,3,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
67902,other,35.52528514,-4.44853496,0,Internal,21,2,252,missing,VWC,True,2008,vwc,never pay,insufficient,0,0,0,0,0
15721,RWE,33.00408321,-2.04756276,0,Lake Victoria,19,1,300,True,VWC,True,1982,vwc,never pay,insufficient,0,0,0,0,0
13214,DWE,30.95410484,-1.64186873,0,Lake Victoria,18,1,0,True,VWC,True,0,other,never pay,enough,0,0,0,0,0
15532,other,33.71264379,-1.54217756,0,Lake Victoria,20,3,350,False,Parastatal,True,2010,parastatal,pay per bucket,enough,0,0,0,0,0
68712,other,30.72305336,-3.56576975,0,Lake Tanganyika,16,1,356,True,VWC,False,2002,vwc,unknown,enough,0,0,0,0,0
46557,other,34.51064464,-4.75467891,0,Internal,13,2,300,True,VWC,missing,1990,vwc,unknown,dry,26,4,4,2,2940
18746,other,33.65395435,-9.33031971,0,Lake Nyasa,12,4,0,True,VWC,missing,0,vwc,never pay,insufficient,0,0,0,0,0
9916,DWE,30.325362899999995,-4.64736682,0,Lake Tanganyika,16,2,3344,True,Water authority,False,2005,water board,never pay,enough,0,0,0,0,0
64463,DANIDA,33.18335921,-8.94046649,0,Lake Rukwa,12,6,0,True,Water Board,True,0,vwc,pay annually,insufficient,0,0,0,0,0
45685,Government,30.10784108,-4.43156457,0,Lake Tanganyika,16,2,230,True,Water authority,True,2008,water board,pay monthly,enough,0,0,0,0,0
70920,DANID,36.11735104,-7.60132094,0,Rufiji,11,7,840,True,VWC,True,1984,vwc,never pay,enough,0,0,0,0,0
58820,DWE,31.05027062,-7.52109903,0,Lake Tanganyika,15,3,120,False,VWC,False,1993,vwc,never pay,insufficient,16,2,2,1,1519
70171,other,34.00219081,-2.03853801,0,Lake Victoria,20,4,350,False,Parastatal,False,2012,parastatal,unknown,seasonal,0,0,0,0,0
51046,other,35.05106429,-8.80628249,0,Rufiji,11,4,40,True,VWC,False,2010,vwc,pay monthly,enough,0,0,0,0,0
50642,other,35.70227922,-5.63744254,0,Internal,1,6,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
64243,Community,36.8530539,-3.13260376,0,Internal,2,7,89,True,VWC,True,2009,vwc,pay annually,insufficient,30,48,18,0,8466
1409,Hesawa,33.35747697,-2.73146339,0,Lake Victoria,19,4,0,True,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
3579,other,35.08622005,-4.75016313,0,Internal,13,2,1,True,VWC,missing,1970,vwc,unknown,dry,26,10,0,4,2822
10701,DANID,35.53892414,-7.72082856,0,Rufiji,11,1,650,True,VWC,True,1985,vwc,pay monthly,enough,0,0,0,0,0
25293,other,35.86880489,-5.17248837,0,Internal,1,1,0,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
42849,RWE,37.79522493,-7.38406232,0,Wami / Ruvu,5,2,250,True,VWC,True,1986,vwc,pay monthly,seasonal,8,8,2,2,280
37838,DWE,0.0,-2e-08,0,Lake Victoria,17,1,0,True,WUG,False,0,wug,never pay,enough,1,1,1,1,0
45742,DWE,33.58283162,-3.32612211,0,Internal,17,2,0,True,WUG,False,0,wug,pay when scheme fails,enough,0,0,0,0,0
27244,other,30.42908618,-4.27382687,0,Lake Tanganyika,16,2,130,True,Private operator,False,2006,private operator,never pay,seasonal,0,0,0,0,0
36067,DWE,29.64793205,-4.76804596,0,Lake Tanganyika,16,3,560,True,Parastatal,True,1984,parastatal,pay monthly,enough,0,0,0,0,0
33000,Commu,34.39744189,-9.59290163,0,Lake Nyasa,11,3,0,True,VWC,False,2008,vwc,pay monthly,enough,0,0,0,0,0
33991,Community,36.83803057,-3.32422037,0,Pangani,2,7,87,True,VWC,True,2000,vwc,unknown,insufficient,0,0,0,0,0
68408,DWE,36.67186158,-3.32586179,0,Pangani,2,2,150,True,VWC,True,2000,vwc,never pay,insufficient,0,0,0,0,0
2041,DWE,38.89052636,-7.78621041,0,Rufiji,60,53,1,True,VWC,True,2009,vwc,pay per bucket,enough,0,0,0,0,0
9625,DWE,34.75751688,-8.99016208,0,Rufiji,11,4,120,True,VWC,False,2008,vwc,pay monthly,enough,0,0,0,0,0
53888,DWE,39.06091472,-5.29390892,0,Pangani,4,3,1,True,VWC,True,1985,vwc,never pay,insufficient,0,0,0,0,0
3005,other,30.82130516,-3.33802356,0,Lake Tanganyika,16,1,230,True,VWC,False,2011,vwc,unknown,enough,0,0,0,0,0
18387,TCRS,35.21831434,-5.8818638,0,Internal,13,3,450,True,missing,False,1995,vwc,never pay,enough,0,0,0,0,0
62826,DWE,38.36483611,-4.8548477,0,Pangani,4,1,1,True,VWC,True,2003,vwc,pay monthly,enough,0,0,0,0,0
57247,DWE,34.04439351,-3.24246086,0,Internal,17,2,0,True,WUG,False,0,wug,other,enough,2,4,4,2,0
51243,DANIDA,34.94859915,-10.97568609,0,Lake Nyasa,10,3,50,missing,VWC,True,1993,vwc,unknown,insufficient,0,0,0,0,0
3056,other,32.83770735,-4.87154466,0,Lake Tanganyika,14,6,0,False,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
62363,Hesawa,33.42432817,-2.86257759,0,Lake Victoria,19,4,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
38450,DWE,38.20106302,-4.5485336,0,Pangani,4,1,1,True,VWC,True,2002,vwc,pay monthly,enough,0,0,0,0,0
17265,DWE,32.52067076,-3.85014938,0,Lake Tanganyika,17,3,0,True,missing,True,0,wug,unknown,enough,3,3,3,3,0
29117,other,39.11951676,-6.93072159,0,Wami / Ruvu,7,2,250,missing,WUG,False,2000,wug,pay per bucket,insufficient,20,3,0,2,51
45549,DWE,31.36891815,-2.84395214,0,Lake Tanganyika,18,4,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
6371,DWE,39.02021121,-5.35079063,3,Pangani,4,5,200,True,Water authority,False,2009,water authority,never pay,insufficient,11,3,3,2,31
22095,other,33.68139765,-9.49334218,0,Lake Nyasa,12,3,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
50501,CES,37.1863989,-3.30927833,0,Pangani,3,5,30,True,Water Board,True,1999,water board,pay per bucket,enough,0,0,0,0,0
69609,other,30.54239028,-2.5329363,0,Lake Victoria,18,30,0,True,VWC,False,0,vwc,pay per bucket,dry,0,0,0,0,0
54113,other,34.62141989,-4.59221358,0,Internal,13,2,230,True,VWC,missing,1990,vwc,pay monthly,insufficient,0,0,0,0,0
43229,other,29.82402693,-4.66630397,0,Lake Tanganyika,16,2,520,True,Water authority,True,2006,private operator,pay monthly,enough,0,0,0,0,0
15552,DWE,38.66476261,-5.80484299,0,Pangani,4,5,20,False,Private operator,False,2009,private operator,never pay,insufficient,11,3,0,2,64
25779,other,30.02169469,-4.30850581,0,Lake Tanganyika,16,2,950,True,Water authority,True,1982,water board,pay monthly,insufficient,32,0,0,12,5164
42280,other,38.01803576,-10.54215259,0,Ruvuma / Southern Coast,8,3,205,True,VWC,False,1983,vwc,never pay,enough,57,6,6,3,1221
70597,other,38.71644754,-6.96970741,0,Wami / Ruvu,6,3,1,True,VWC,False,1978,vwc,never pay,enough,0,0,0,0,0
43075,other,36.30781199,-2.80125382,0,Internal,2,6,291,True,VWC,True,2005,parastatal,pay when scheme fails,insufficient,0,0,0,0,0
27225,other,39.44422829,-10.70938756,0,Ruvuma / Southern Coast,90,33,350,True,VWC,False,1986,vwc,pay annually,enough,0,0,0,0,0
33645,RWE,36.90804271,-3.36014421,0,Pangani,2,7,230,True,VWC,True,1964,vwc,unknown,seasonal,0,0,0,0,0
22040,DWE,38.23807577,-4.4886235,0,Pangani,4,1,1,True,VWC,True,1971,vwc,pay monthly,enough,0,0,0,0,0
3628,other,39.76965086,-10.84269475,0,Ruvuma / Southern Coast,9,4,1,True,Water Board,True,1982,vwc,never pay,dry,0,0,0,0,0
16241,RWE,29.70832758,-4.67333655,0,Lake Tanganyika,16,3,650,True,VWC,True,1980,parastatal,pay monthly,enough,0,0,0,0,0
36740,Government,29.9741827,-4.84070185,0,Lake Tanganyika,16,2,580,True,Water authority,True,1976,water board,pay monthly,enough,0,0,0,0,0
8731,DWE,37.372384600000004,-3.31337073,0,Pangani,3,4,1,False,VWC,False,1963,vwc,unknown,insufficient,0,0,0,0,0
40993,DWE,34.59731186,-8.94738775,0,Rufiji,11,4,250,True,WUA,True,1984,wua,pay monthly,insufficient,0,0,0,0,0
32686,other,35.45875149,-3.83422668,0,Internal,21,3,190,True,VWC,True,2003,vwc,never pay,enough,0,0,0,0,0
44802,other,31.59192753,-1.76676061,0,Lake Victoria,18,3,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
56863,DWE,36.04384037,-10.99183394,0,Ruvuma / Southern Coast,10,5,360,True,WUG,False,1999,wug,pay monthly,insufficient,0,0,0,0,0
386,DWE,36.52772505,-3.39200562,0,Internal,2,2,100,True,VWC,True,2010,vwc,unknown,insufficient,0,0,0,0,0
43402,other,0.0,-2e-08,0,Lake Victoria,17,1,0,False,WUG,False,0,wug,other,enough,0,0,0,0,0
20949,other,39.02221488,-6.59232399,0,Wami / Ruvu,6,1,25,False,Company,True,2011,private operator,pay monthly,enough,0,0,0,0,0
40186,other,32.84379354,-2.91219656,0,Lake Victoria,19,7,0,missing,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
1437,DWE,32.33022535,-4.78953868,0,Lake Tanganyika,14,4,0,True,VWC,True,0,vwc,never pay,enough,45,18,3,6,0
27843,DWE,31.05265843,-6.27705532,0,Lake Rukwa,15,1,400,True,Private operator,True,1993,private operator,never pay,enough,0,0,0,0,0
72735,other,34.50250418,-9.24168885,0,Rufiji,11,4,50,True,VWC,True,2004,vwc,pay when scheme fails,enough,0,0,0,0,0
12790,DWE,38.32695382,-4.4624492,0,Pangani,4,1,1,True,VWC,True,2008,vwc,never pay,enough,0,0,0,0,0
9167,other,31.17506022,-7.85987504,0,Lake Rukwa,15,3,400,True,VWC,True,1982,vwc,pay annually,enough,0,0,0,0,0
65184,other,35.51342515,-4.49813639,0,Internal,21,2,392,True,VWC,True,2008,vwc,never pay,dry,0,0,0,0,0
73006,DWE,32.56789677,-3.4883937999999994,0,Lake Victoria,17,3,0,missing,missing,False,0,unknown,unknown,unknown,2,2,2,2,0
10841,DWE,34.96058829,-8.86920793,0,Rufiji,11,4,350,True,VWC,False,2009,vwc,pay monthly,enough,0,0,0,0,0
44783,other,35.08769659,-9.87734217,0,Lake Nyasa,11,5,81,True,VWC,False,2006,vwc,pay monthly,enough,0,0,0,0,0
18180,other,33.85846165,-9.29396738,0,Lake Nyasa,12,4,0,True,VWC,missing,0,vwc,never pay,enough,0,0,0,0,0
57689,RWE,32.99299884,-2.0724247,0,Lake Victoria,19,1,200,True,VWC,True,1982,vwc,never pay,insufficient,0,0,0,0,0
55220,DWE,33.01207941,-4.04755191,0,Internal,14,1,0,False,VWC,False,0,vwc,never pay,seasonal,0,0,0,0,0
37057,other,34.01708706,-8.75043433,0,Rufiji,12,7,0,True,VWC,False,0,vwc,pay monthly,enough,12,24,6,12,0
48033,other,35.79284444,-4.51556434,0,Internal,1,1,0,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
20462,other,31.59396922,-1.70824414,0,Lake Victoria,18,3,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
43059,DWE,38.89507823,-5.15179817,0,Pangani,4,3,2000,True,VWC,False,2006,vwc,never pay,insufficient,11,7,1,2,67
22632,other,39.18047493,-6.71863207,0,Wami / Ruvu,7,1,221,True,VWC,False,1970,vwc,pay per bucket,dry,0,0,0,0,0
9006,other,34.78431957,-4.82738848,0,Internal,13,4,29,True,Parastatal,True,2007,parastatal,never pay,seasonal,0,0,0,0,0
5030,DWE,36.67082452,-8.38268293,0,Rufiji,5,4,1,True,VWC,True,1976,vwc,never pay,enough,0,0,0,0,0
66413,DANIDA,34.69222859,-11.13511858,0,Lake Nyasa,10,3,96,missing,VWC,True,1992,vwc,unknown,dry,0,0,0,0,0
50247,other,39.49662112,-8.51057881,0,Ruvuma / Southern Coast,80,13,150,True,VWC,True,2006,vwc,pay per bucket,enough,0,0,0,0,0
62596,DWE,36.46433499,-11.56054536,0,Ruvuma / Southern Coast,10,5,750,True,WUG,False,2003,wug,pay monthly,insufficient,0,0,0,0,0
60959,other,39.44400233,-10.82736526,0,Ruvuma / Southern Coast,9,4,560,True,Water Board,True,1982,vwc,never pay,seasonal,0,0,0,0,0
32359,DWE,33.47006381,-4.23100006,0,Internal,14,2,0,True,Water authority,False,0,vwc,never pay,enough,15,10,1,2,0
12367,DWE,32.42900732,-4.15661415,0,Lake Tanganyika,17,3,0,True,missing,True,0,wug,unknown,insufficient,0,0,0,0,0
11866,DANIDA,33.30132953,-8.97378542,0,Lake Rukwa,12,2,0,True,VWC,True,0,wug,pay when scheme fails,enough,0,0,0,0,0
42559,other,35.11127159,-4.14511691,0,Internal,21,3,182,True,VWC,True,2006,vwc,pay per bucket,enough,0,0,0,0,0
62393,DWE,37.35750907,-3.58622983,0,Pangani,3,4,1,missing,Water Board,True,2008,water board,pay per bucket,enough,0,0,0,0,0
71555,DWE,31.26920856,-7.5946959000000005,0,Lake Rukwa,15,3,500,False,VWC,False,1986,vwc,never pay,enough,0,0,0,0,0
63440,DWE,35.2943779,-9.38590707,0,Rufiji,11,4,50,True,VWC,True,1974,vwc,pay per bucket,dry,0,0,0,0,0
53333,other,36.13293182,-6.04103131,0,Wami / Ruvu,1,4,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
4634,DWE,35.46636591,-8.05548147,0,Rufiji,11,1,1,True,VWC,True,2010,vwc,pay monthly,enough,0,0,0,0,0
30406,other,35.51987955,-10.66092007,0,Ruvuma / Southern Coast,10,4,350,True,VWC,True,1998,vwc,pay monthly,dry,0,0,0,0,0
28887,other,38.58987216,-10.08956484,0,Ruvuma / Southern Coast,8,3,560,True,VWC,False,0,vwc,never pay,dry,19,1,1,1,257
12685,other,37.0256967,-7.63559495,0,Rufiji,5,1,250,True,VWC,True,1982,vwc,pay when scheme fails,enough,0,0,0,0,0
4602,DWE,38.30776468,-5.1019868,0,Pangani,4,2,1000,True,VWC,False,2009,vwc,never pay,insufficient,0,0,0,0,0
68888,other,36.17349454,-5.69414176,0,Wami / Ruvu,1,4,0,True,VWC,True,0,vwc,pay per bucket,insufficient,0,0,0,0,0
52789,RWE,30.91247445,-3.31566446,0,Lake Tanganyika,16,1,450,True,VWC,False,1993,vwc,unknown,insufficient,0,0,0,0,0
38264,other,35.72271583,-8.24892728,0,Rufiji,11,2,0,True,VWC,True,0,vwc,pay annually,enough,0,0,0,0,0
5040,other,36.77122689,-6.68955788,0,Wami / Ruvu,5,1,150,True,VWC,True,1981,vwc,never pay,seasonal,4,4,1,1,613
17341,CES,37.19197212,-3.23246289,0,Pangani,3,5,100,True,Water Board,True,1995,water board,other,enough,0,0,0,0,0
20380,other,34.42299421,-2.91083753,0,Lake Victoria,17,1,0,True,WUG,False,0,wug,never pay,enough,0,0,0,0,0
58639,other,34.81543305,-4.30786122,0,Internal,13,1,279,True,WUG,True,2008,wug,pay annually,enough,0,0,0,0,0
25231,DWE,31.19409322,-6.37563327,0,Lake Rukwa,15,1,40,False,Water authority,True,1988,water authority,never pay,enough,0,0,0,0,0
12862,other,34.47375446,-8.95851224,0,Rufiji,11,4,75,True,WUA,True,2010,wua,pay when scheme fails,enough,0,0,0,0,0
16786,other,32.29383822,-8.35548538,0,Lake Rukwa,12,6,0,True,Private operator,True,0,vwc,pay per bucket,insufficient,0,0,0,0,0
57806,DWE,36.12823565,-10.2190821,0,Rufiji,10,5,183,True,WUG,False,1998,wug,pay when scheme fails,insufficient,0,0,0,0,0
65735,DWE,34.78775765,-8.95479318,0,Rufiji,11,4,35,True,VWC,False,2008,vwc,pay annually,enough,0,0,0,0,0
15854,DWE,36.74949487,-3.35301275,0,Pangani,2,2,200,True,VWC,True,2007,vwc,never pay,enough,0,0,0,0,0
15602,DWE,36.7891564,-3.44098743,0,Pangani,2,2,150,True,VWC,True,2009,vwc,never pay,enough,0,0,0,0,0
21408,DWE,31.13396475,-1.65282737,0,Lake Victoria,18,1,0,True,missing,True,0,vwc,never pay,enough,0,0,0,0,0
21391,other,34.97648055,-4.85015237,0,Internal,13,2,400,True,VWC,missing,2000,vwc,pay per bucket,insufficient,0,0,0,0,0
7526,other,39.09568416,-6.99261144,0,Wami / Ruvu,7,2,250,missing,WUG,missing,2000,wug,never pay,enough,0,0,0,0,0
23815,other,37.20580338,-5.56317976,0,Wami / Ruvu,21,5,300,True,VWC,True,2007,vwc,never pay,enough,0,0,0,0,0
31931,other,30.40829157,-6.74286175,0,Lake Tanganyika,15,1,250,True,VWC,True,1994,vwc,pay when scheme fails,insufficient,16,1,1,5,781
46407,District Council,37.61566974,-3.08943184,0,Pangani,3,1,1,True,Company,True,1980,company,pay monthly,insufficient,0,0,0,0,0
69573,other,38.72726315,-6.43554256,0,Wami / Ruvu,6,1,200,True,VWC,False,2007,parastatal,never pay,enough,0,0,0,0,0
5102,DANIDA,34.64906978,-11.01560748,0,Lake Nyasa,10,3,50,True,VWC,True,1992,vwc,pay monthly,enough,0,0,0,0,0
33779,other,37.14189346,-6.77989502,0,Wami / Ruvu,5,1,50,True,Private operator,True,1997,private operator,pay per bucket,enough,0,0,0,0,0
8023,other,34.12888859,-5.95631229,0,Internal,13,3,350,True,missing,False,1996,vwc,pay per bucket,insufficient,0,0,0,0,0
26462,DWE,29.65580977,-4.73567721,0,Lake Tanganyika,16,3,125,True,WUG,True,2006,wug,pay monthly,enough,0,0,0,0,0
52759,Government,34.90911286,-10.53486493,0,Lake Nyasa,10,3,126,True,VWC,True,2002,vwc,never pay,enough,0,0,0,0,0
62848,DANIDA,34.92678806,-10.95340881,0,Lake Nyasa,10,3,60,missing,VWC,True,1994,vwc,unknown,dry,0,0,0,0,0
32111,TCRS,34.39306778,-4.32077462,0,Internal,13,1,204,True,VWC,True,1989,vwc,never pay,insufficient,0,0,0,0,0
12222,other,34.03557299,-8.85394659,0,Rufiji,12,7,0,True,VWC,True,0,vwc,pay monthly,insufficient,0,0,0,0,0
26500,other,34.72889627,-4.26015064,0,Internal,13,1,205,True,WUG,True,2006,wug,pay per bucket,enough,0,0,0,0,0
50997,WEDECO,34.13016561,-3.0747617999999997,0,Lake Victoria,17,6,0,True,WUG,True,0,wug,never pay,enough,0,0,0,0,0
42918,Central government,33.92487457,-9.66313058,0,Lake Nyasa,12,3,0,True,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
34914,Community,35.69287517,-3.80491379,0,Internal,21,1,205,True,VWC,True,2011,vwc,pay per bucket,insufficient,0,0,0,0,0
60080,other,36.98612873,-7.42870675,0,Rufiji,5,1,200,True,Company,True,1998,company,never pay,enough,0,0,0,0,0
17571,other,34.82528843,-4.50932743,0,Internal,13,2,820,True,VWC,missing,2010,vwc,never pay,insufficient,0,0,0,0,0
9089,DWE,33.52493364,-3.26543195,0,Lake Victoria,17,2,0,True,WUG,False,0,wug,never pay,enough,0,0,0,0,0
