id,status_group
61147,non functional
37144,non functional
20084,non functional
56085,non functional
24202,functional
47706,functional
22236,non functional
24866,functional
26366,non functional
54963,non functional
14916,functional
29923,functional
10098,non functional
60636,functional
29546,functional
16520,functional
52895,non functional
59785,non functional
42204,non functional
25657,functional
7162,functional
68049,functional
14120,non functional
44759,non functional
30626,functional
63938,functional
20184,functional
7655,functional needs repair
29523,non functional
15404,functional needs repair
48792,functional
27512,non functional
58684,functional
59410,functional
9715,non functional
52389,functional
56517,functional
61677,functional
62552,non functional
25805,non functional
41845,functional
34737,functional
69710,functional needs repair
43695,non functional
25596,functional needs repair
49188,functional
69596,non functional
34043,non functional
66888,non functional
54048,functional
20150,non functional
31788,functional
14875,non functional
11090,functional
11036,functional needs repair
34626,non functional
4835,non functional
52131,non functional
11912,non functional
43920,functional
68784,non functional
5060,functional needs repair
56851,functional
32523,non functional
51612,functional
66834,non functional
42892,non functional
50399,non functional
12355,functional
46885,non functional
55022,functional
63513,functional
30856,non functional
9649,functional
28875,functional
41863,non functional
46310,functional
17576,functional
70574,non functional
51366,functional
7969,non functional
67271,non functional
2020,functional
60238,non functional
41747,non functional
5714,functional
13111,non functional
60677,non functional
72606,functional
108,functional
37008,functional needs repair
41082,functional needs repair
60011,functional
2574,functional
3339,functional
19621,functional
711,non functional
8421,functional
34173,non functional
31047,functional
20074,non functional
64113,non functional
24999,functional
25783,non functional
24628,functional
43684,functional
11754,non functional
4608,non functional
24029,functional
8639,non functional
30262,non functional
45615,functional
13082,non functional
46758,functional
65045,functional
13795,functional
25844,non functional
15837,functional needs repair
57961,non functional
41467,non functional
20501,non functional
44415,non functional
50913,functional
29493,non functional
28581,non functional
73462,functional needs repair
17842,functional
19125,functional
39919,non functional
11708,non functional
71130,functional
13753,functional
60339,functional
36704,non functional
1770,functional
55312,functional
15932,functional needs repair
66745,functional
67819,non functional
41708,non functional
13752,functional needs repair
69357,functional needs repair
51214,non functional
52085,functional
67858,functional
48351,functional needs repair
37708,non functional
3657,non functional
45108,functional
61134,functional
48659,functional
46774,functional
66456,functional
8143,functional
24099,functional
26445,non functional
13683,functional
59108,non functional
15118,functional
48019,non functional
24313,functional
15731,non functional
73682,functional
12129,functional
69072,functional
1924,non functional
37718,functional
56292,functional
60843,functional needs repair
34518,non functional
14387,functional
30877,non functional
15719,non functional
67344,functional needs repair
11464,functional
73837,functional needs repair
70541,functional
44014,non functional
59402,functional
61595,functional
15432,functional
56500,functional
34375,functional
52631,non functional
1371,non functional
66347,functional
21240,non functional
18403,functional
16894,functional
70765,functional
20927,functional
45930,functional
20467,functional
38317,functional
30982,non functional
33983,functional
45941,functional
64111,functional
17000,non functional
70556,functional
57325,functional
21833,functional
6663,non functional
11571,functional
10155,functional
47823,functional
2334,functional
18351,functional
182,functional
26673,functional
42106,non functional
44527,functional
49249,non functional
15030,functional
33476,functional
55614,functional
29982,functional needs repair
7035,non functional
49835,functional needs repair
6738,functional needs repair
31452,non functional
62179,non functional
43853,functional
41145,non functional
19597,functional
1338,non functional
7821,non functional
7482,functional needs repair
